time,temp
58.697,25
58.75,25
58.75,25
58.75,25
58.803,25
58.803,25
58.86,25
58.86,25
58.914,25
58.914,25
58.916,25
58.974,25
58.974,25
59.027,25
59.027,25
59.08,25
59.08,25
59.133,25
59.133,25
59.133,25
59.189,25
59.189,25
59.243,25
59.243,25
59.297,25
59.297,25
59.351,25
59.351,25
59.351,25
59.407,25
59.407,25
59.461,25
59.461,25
59.515,25
59.515,25
59.516,25
59.574,25
59.574,25
59.628,25
59.628,25
59.681,25
59.681,25
59.735,25
59.735,25
59.735,25
59.793,25
59.793,25
59.846,25
59.846,25
59.899,25
59.899,25
59.899,25
59.956,25
59.956,25
60.01,25
60.01,25
60.063,25
60.063,25
60.117,25
60.117,25
60.174,25
60.174,25
60.174,25
60.229,25
60.229,25
60.282,25
60.282,25
60.335,25
60.335,25
60.389,25
60.389,25
60.389,25
60.442,25
60.442,25
60.496,25
60.496,25
60.55,25
60.55,25
60.606,25
60.606,25
60.606,25
60.66,25
60.66,25
60.713,25
60.713,25
60.773,25
60.773,25
60.773,25
60.828,25
60.828,25
60.882,25
60.882,25
60.935,25
60.935,25
60.989,25
60.989,25
60.989,25
61.043,25
61.043,25
61.097,25
61.097,25
61.151,25
61.151,25
61.206,25
61.206,25
61.206,25
61.262,25
61.262,25
61.316,25
61.316,25
61.374,25
61.374,25
61.374,25
61.428,25
61.428,25
61.481,25
61.481,25
61.535,25
61.535,25
61.589,25
61.589,25
61.642,25
61.642,25
61.642,25
61.695,25
61.695,25
61.749,25
61.749,25
61.802,25
61.802,25
61.859,25
61.859,25
61.859,25
61.912,25
61.912,25
61.966,25
61.966,25
62.021,25
62.021,25
62.076,25
62.076,25
62.076,25
62.13,25
62.13,25
62.184,25
62.184,25
62.24,25
62.24,25
62.242,25
62.295,25
62.295,25
62.35,25
62.35,25
62.405,25
62.405,25
62.46,25
62.46,25
62.46,25
62.515,25
62.515,25
62.568,25
62.568,25
62.622,25
62.622,25
62.623,25
62.677,25
62.677,25
62.731,25
62.731,25
62.784,25
62.784,25
62.838,25
62.838,25
62.841,25
62.895,25
62.895,25
62.949,25
62.949,25
63.004,25
63.004,25
63.061,25
63.061,25
63.061,25
63.115,25
63.115,25
63.173,25
63.173,25
63.227,25
63.227,25
63.229,25
63.283,25
63.283,25
63.338,25
63.338,25
63.394,25
63.394,25
63.448,25
63.448,25
63.448,25
63.502,25
63.502,25
63.559,25
63.559,25
63.614,25
63.614,25
63.614,25
63.668,25
63.668,25
63.724,25
63.724,25
63.778,25
63.778,25
63.831,25
63.831,25
63.831,25
63.885,25
63.885,25
63.941,25
63.941,25
63.995,25
63.995,25
64.048,25
64.048,25
64.048,25
64.102,25
64.102,25
64.159,25
64.159,25
64.213,25
64.213,25
64.213,25
64.268,25
64.268,25
64.322,25
64.322,25
64.376,25
64.376,25
64.429,25
64.429,25
64.429,25
64.483,25
64.483,25
64.536,25
64.536,25
64.592,25
64.592,25
64.647,25
64.647,25
64.647,25
64.701,25
64.701,25
64.757,25
64.757,25
64.811,25
64.811,25
64.864,25
64.864,25
64.919,25
64.919,25
64.919,25
64.974,25
64.974,25
65.029,25
65.029,25
65.082,25
65.082,25
65.084,25
65.139,25
65.139,25
65.194,25
65.194,25
65.247,25
65.247,25
65.301,25
65.301,25
65.301,25
65.356,25
65.356,25
65.41,25
65.41,25
65.464,25
65.464,25
65.518,25
65.518,25
65.518,25
65.574,25
65.574,25
65.627,25
65.627,25
65.682,25
65.682,25
65.684,25
65.737,25
65.737,25
65.792,25
65.792,25
65.847,25
65.847,26
65.902,26
65.902,26
65.902,26
65.959,26
65.959,26
66.013,26
66.013,26
66.068,26
66.068,26
66.068,26
66.125,26
66.125,26
66.179,26
66.179,26
66.233,26
66.233,26
66.288,26
66.288,26
66.288,26
66.342,26
66.342,26
66.396,26
66.396,26
66.45,26
66.45,26
66.452,26
66.508,26
66.508,26
66.568,26
66.568,26
66.622,26
66.622,26
66.676,26
66.676,26
66.676,26
66.73,26
66.73,26
66.783,26
66.783,26
66.84,26
66.84,26
66.894,26
66.894,26
66.894,26
66.949,26
66.949,26
67.002,26
67.002,26
67.057,26
67.057,26
67.058,26
67.111,26
67.111,26
67.166,26
67.166,26
67.219,26
67.219,26
67.275,26
67.275,26
67.275,26
73.065,26
77.987,6
77.987,26
78.044,26
78.044,26
78.044,26
78.11,26
78.11,26
78.112,26
78.17,26
78.17,26
78.232,26
78.232,26
78.293,26
78.293,26
78.293,26
78.359,26
78.359,26
78.361,26
78.419,26
78.419,26
78.476,26
78.476,26
78.478,26
78.543,26
78.543,26
78.612,26
78.612,26
78.612,26
78.673,26
78.673,26
78.673,26
78.736,26
78.736,26
78.792,26
78.792,26
78.792,26
78.845,26
78.845,26
78.899,26
78.899,26
78.953,26
78.953,26
79.009,26
79.009,26
79.009,26
79.063,26
79.063,26
79.116,26
79.116,26
79.175,26
79.175,26
79.177,26
79.231,26
79.231,26
79.286,26
79.286,26
79.342,26
79.342,26
79.342,26
79.397,26
79.397,26
79.451,26
79.451,26
79.508,26
79.508,26
79.569,26
79.569,26
79.569,26
79.625,26
79.625,26
79.68,26
79.68,26
79.786,26
79.786,26
79.841,26
79.841,26
79.841,26
79.896,26
79.896,26
79.951,26
79.951,26
80.008,26
80.008,26
80.062,26
80.062,26
80.062,26
80.116,26
80.116,26
80.175,26
80.175,26
80.23,26
80.23,26
80.23,26
80.285,26
80.285,26
80.341,26
80.341,26
80.396,26
80.396,26
80.397,26
80.452,26
80.452,26
80.508,26
80.508,26
80.567,26
80.567,26
80.567,26
80.62,26
80.62,26
80.675,26
80.675,26
80.729,26
80.729,26
80.783,26
80.783,26
80.783,26
80.838,26
80.838,26
80.894,26
80.894,26
80.948,26
80.948,26
80.95,26
81.004,26
81.004,26
81.06,26
81.06,26
81.114,26
81.114,26
81.175,26
81.175,26
81.175,26
81.23,26
81.23,26
81.284,26
81.284,26
81.285,26
81.341,26
81.341,26
81.395,26
81.395,26
81.449,26
81.449,26
81.503,26
81.503,26
81.503,26
81.559,26
81.559,26
81.614,26
81.614,26
81.669,26
81.669,26
81.723,26
81.723,26
81.725,26
81.779,26
81.779,26
81.833,26
81.833,26
81.888,26
81.888,26
81.944,26
81.944,26
81.944,26
81.997,26
81.997,26
82.051,26
82.051,26
82.108,26
82.108,26
82.11,26
82.175,26
82.175,26
82.229,26
82.229,26
82.334,26
82.334,26
82.388,26
82.388,26
82.391,26
82.445,26
82.445,26
82.499,26
82.499,26
82.555,26
82.555,26
82.61,26
82.61,26
82.61,26
82.664,26
82.664,26
82.719,26
82.719,26
82.775,26
82.775,26
82.775,26
90.663,6
90.663,26
90.717,26
90.717,26
90.772,26
90.772,26
90.828,26
90.828,26
90.828,26
90.881,26
90.881,26
90.936,26
90.936,26
90.992,26
90.992,26
91.048,26
91.048,26
91.048,26
91.101,26
91.101,26
91.16,26
91.16,26
91.213,26
91.213,26
91.215,26
91.27,26
91.27,26
91.325,26
91.325,26
91.381,26
91.381,26
91.382,26
91.436,26
91.436,26
91.49,26
91.49,26
91.544,26
91.544,26
91.599,26
91.599,26
91.599,26
91.652,26
91.652,26
91.707,26
91.707,26
91.763,26
91.763,26
91.818,26
91.818,26
91.818,26
91.872,26
91.872,26
91.933,26
91.933,26
91.935,26
91.989,26
91.989,26
92.043,26
92.043,26
92.097,26
92.097,26
92.151,26
92.151,26
92.151,26
92.208,26
92.208,26
92.262,26
92.262,26
92.317,26
92.317,26
92.319,26
92.376,26
92.482,26
92.482,26
92.482,26
92.536,26
92.536,26
92.591,26
92.591,26
92.645,26
92.645,26
92.699,26
92.699,26
92.754,26
92.754,26
92.754,26
92.811,26
92.811,26
92.865,26
92.865,26
92.919,26
92.919,26
92.919,26
92.976,26
92.976,26
93.03,26
93.03,26
93.084,26
93.084,26
93.144,26
93.144,26
93.144,26
93.199,26
93.199,26
93.253,26
93.253,26
93.254,26
93.312,26
93.312,26
93.367,26
93.367,26
93.422,26
93.422,26
93.428,26
93.484,26
93.484,26
